76,25,4550470
48,40,4561308
32,60,4572066
64,30,4574672
18,105,4576930
15,125,4579817
55,35,4581691
95,20,4581730
20,95,4583174
35,55,4583258
19,100,4586835
43,45,4599867
24,80,4601570
12,155,4603821
77,25,4606633
96,20,4623289
39,50,4627899
14,135,4634481
13,145,4639014
30,65,4643516
10,185,4643794
65,30,4645467
49,40,4653642
56,35,4654541
26,75,4655474
11,170,4656335
28,70,4661686
78,25,4663355
16,120,4669505
97,20,4670988
23,85,4676963
44,45,4693789
36,55,4699067
33,60,4703393
98,20,4704173
66,30,4708032
79,25,4712201
17,115,4733283
57,35,4735865
50,40,4737911
22,90,4738696
40,50,4740660
12,160,4749502
15,130,4752722
10,190,4761914
80,25,4769863
25,80,4773255
67,30,4773705
99,20,4775144
18,110,4782054
21,95,4786133
31,65,4787123
11,175,4788595
13,150,4788989
45,45,4789816
14,140,4793075
20,100,4798646
19,105,4800440
58,35,4810634
51,40,4811884
37,55,4818025
27,75,4820141
81,25,4820402
29,70,4821344
34,60,4834883
68,30,4845993
16,125,4849250
41,50,4854749
24,85,4864777
10,195,4876165
12,165,4883638
82,25,4885545
59,35,4889012
46,45,4891826
15,135,4907137
69,30,4910523
52,40,4914814
11,180,4915086
17,120,4922842
32,65,4930206
13,155,4937775
38,55,4939751
23,90,4939977
83,25,4943244
26,80,4952174
14,145,4952282
42,50,4954832
35,60,4962432
60,35,4968043
70,30,4975182
30,70,4978539
18,115,4979145
28,75,4981364
47,45,4988541
22,95,4994241
84,25,5002474
53,40,5004701
21,100,5008340
12,170,5017315
19,110,5020986
20,105,5029602
16,130,5032128
61,35,5043206
71,30,5045752
11,185,5046296
85,25,5052402
25,85,5056936
39,55,5064155
43,50,5067864
33,65,5068470
13,160,5086408
15,140,5093516
48,45,5094659
36,60,5095558
54,40,5095670
86,25,5109746
72,30,5110934
14,150,5113084
17,125,5119458
27,80,5120571
62,35,5121900
31,70,5125388
24,90,5135692
29,75,5149904
87,25,5161898
12,175,5164986
44,50,5169757
11,190,5170981
55,40,5174434
73,30,5178906
40,55,5180838
49,45,5186409
18,120,5186663
23,95,5195121
63,35,5197609
16,135,5209752
34,65,5212689
88,25,5227540
37,60,5228468
19,115,5233708
26,85,5233770
22,100,5237055
13,165,5237965
74,30,5242350
20,110,5256323
21,105,5258103
56,40,5291403
45,50,5300535
15,145,5304652
64,35,5311751
50,45,5331042
14,155,5352741
89,25,5353749
32,70,5369090
28,80,5402905
12,180,5422317
11,195,5422653
41,55,5423722
30,75,5426888
75,30,5428417
17,130,5435476
25,90,5443072
90,25,5449294
35,65,5472426
65,35,5473037
57,40,5474056
38,60,5477155
76,30,5501936
91,25,5506484
51,45,5508387
24,95,5510426
13,170,5510707
18,125,5512951
46,50,5516268
16,140,5518839
42,55,5542261
27,85,5542728
66,35,5550294
33,70,5554789
14,160,5557716
15,150,5558541
12,185,5560961
77,30,5562464
92,25,5564168
58,40,5565096
19,120,5567567
23,100,5575512
29,80,5588339
31,75,5592471
20,115,5603674
22,105,5604706
52,45,5605116
39,60,5607173
21,110,5612268
36,65,5615669
93,25,5616680
67,35,5625117
78,30,5628593
17,135,5629020
47,50,5632789
26,90,5645030
59,40,5654698
43,55,5661985
13,175,5662706
94,25,5670755
79,30,5696664
12,190,5699814
68,35,5704316
53,45,5704561
18,130,5705546
34,70,5706179
16,145,5707090
14,165,5719749
28,85,5728732
25,95,5729775
15,155,5729815
95,25,5734869
48,50,5737572
60,40,5740683
40,60,5741925
30,80,5762232
80,30,5767022
32,75,5769391
37,65,5771116
19,125,5785237
96,25,5786707
69,35,5790850
24,100,5796627
44,55,5800086
54,45,5801928
13,180,5813010
17,140,5824937
81,30,5827408
20,120,5830185
61,40,5831195
23,105,5832044
27,90,5843282
12,195,5843726
97,25,5844414
49,50,5848381
22,110,5853451
70,35,5859615
35,70,5859766
21,115,5860656
41,60,5874339
16,150,5887022
14,170,5888981
98,25,5895275
82,30,5896006
38,65,5899316
45,55,5899496
15,160,5899921
55,45,5902094
29,85,5915080
62,40,5918089
33,75,5919857
18,135,5930974
31,80,5933842
26,95,5934783
71,35,5937454
99,25,5954136
50,50,5957583
83,30,5962527
13,185,5963881
19,130,5995230
42,60,6002213
56,45,6003029
25,100,6005570
63,40,6006075
72,35,6011588
36,70,6014234
17,145,6015369
46,55,6021906
84,30,6026927
39,65,6037763
14,175,6038739
28,90,6040995
20,125,6048899
51,50,6055911
24,105,6059079
15,165,6076795
34,75,6078796
16,155,6081184
73,35,6091011
64,40,6091330
23,110,6091905
85,30,6093609
21,120,6094217
57,45,6102383
30,85,6103446
22,115,6103524
32,80,6112754
13,190,6122467
18,140,6124636
47,55,6136955
43,60,6138181
27,95,6142496
74,35,6161628
86,30,6164243
37,70,6165775
52,50,6173063
40,65,6180860
65,40,6184902
14,180,6200511
58,45,6202505
17,150,6205568
19,135,6212104
26,100,6227521
87,30,6230414
29,90,6231188
75,35,6244950
35,75,6245698
15,170,6245848
16,160,6250292
13,195,6260375
48,55,6261233
44,60,6266553
66,40,6269841
31,85,6280032
20,130,6283745
33,80,6289465
25,105,6290615
88,30,6296078
59,45,6297161
38,70,6298216
53,50,6305560
41,65,6323861
21,125,6325784
76,35,6326130
24,110,6329663
18,145,6330056
22,120,6345627
23,115,6349273
67,40,6356668
89,30,6362289
14,185,6365860
28,95,6366077
49,55,6392691
77,35,6395106
60,45,6395652
54,50,6395819
45,60,6397194
17,155,6405520
36,75,6408425
15,175,6412355
19,140,6423810
90,30,6424198
30,90,6424974
16,165,6432880
68,40,6446314
27,100,6448930
34,80,6460793
42,65,6464692
32,85,6464987
39,70,6472513
78,35,6481539
91,30,6493103
61,45,6500269
50,55,6501707
20,135,6503701
55,50,6509988
26,105,6520149
46,60,6524619
14,190,6529015
69,40,6531378
18,150,6535319
79,35,6543837
21,130,6559722
92,30,6562083
25,110,6568240
29,95,6575447
37,75,6575530
15,180,6579873
62,45,6592771
17,160,6593542
22,125,6593564
24,115,6601673
43,65,6605554
23,120,6608304
56,50,6612715
16,170,6619942
70,40,6622413
31,90,6623313
40,70,6624193
51,55,6626541
80,35,6631988
35,80,6636488
93,30,6639349
19,145,6645012
33,85,6651911
47,60,6662092
28,100,6664919
14,195,6682436
63,45,6693135
94,30,6697385
81,35,6712129
71,40,6714002
57,50,6725143
20,140,6732523
52,55,6743219
27,105,6745965
41,70,6750220
44,65,6750412
38,75,6751638
18,155,6756203
30,95,6760465
15,185,6762798
95,30,6765397
17,165,6782047
48,60,6788312
82,35,6789643
64,45,6792087
16,175,6794748
21,135,6796327
72,40,6797632
36,80,6803178
26,110,6807021
32,90,6825963
96,30,6832266
34,85,6833676
58,50,6840885
22,130,6843202
25,115,6851448
23,125,6857051
83,35,6857481
19,150,6860167
53,55,6863111
24,120,6868386
29,100,6872417
45,65,6888996
73,40,6889071
65,45,6896842
39,75,6897978
97,30,6898563
49,60,6915352
15,190,6928084
42,70,6931947
59,50,6940702
84,35,6944744
18,160,6946628
20,145,6958436
98,30,6963135
74,40,6974355
16,180,6978517
31,95,6982290
28,105,6983147
54,55,6985912
17,170,6987834
37,80,6988825
66,45,6989987
33,90,7014544
35,85,7022755
85,35,7025296
99,30,7028442
21,140,7032995
46,65,7041640
27,110,7045080
50,60,7047942
60,50,7068232
75,40,7086027
40,75,7100741
43,70,7139005
19,155,7143025
86,35,7178652
30,100,7179177
26,115,7190656
22,135,7207011
67,45,7213803
55,55,7216144
15,195,7221090
25,120,7247750
24,125,7247777
18,165,7263435
23,130,7263655
76,40,7270382
38,80,7270689
16,185,7287893
61,50,7295170
87,35,7295334
17,175,7298765
47,65,7300212
32,95,7301445
51,60,7304796
20,150,7305211
68,45,7309592
29,105,7322305
36,85,7324861
34,90,7333706
41,75,7344707
56,55,7348476
44,70,7354008
77,40,7361462
88,35,7369547
21,145,7380355
28,110,7398033
19,160,7405420
69,45,7405708
62,50,7419541
31,100,7429372
48,65,7434959
52,60,7435092
89,35,7447444
78,40,7447811
22,140,7455118
39,80,7456120
27,115,7458389
16,190,7468052
18,170,7480821
57,55,7489090
17,180,7489249
45,70,7493304
23,135,7501764
33,95,7502205
63,50,7505585
70,45,7510527
42,75,7513703
37,85,7514301
24,130,7522421
25,125,7522534
20,155,7530061
26,120,7530266
79,40,7530741
90,35,7532958
35,90,7534984
30,105,7535536
53,60,7558286
49,65,7581589
91,35,7600167
58,55,7605695
71,45,7606901
40,80,7613150
21,150,7616355
64,50,7616635
19,165,7620152
80,40,7622744
32,100,7648947
29,110,7649559
16,195,7653632
46,70,7659681
43,75,7675271
18,175,7678210
92,35,7679392
17,185,7681678
54,60,7695152
38,85,7702095
22,145,7702266
72,45,7703676
81,40,7714064
65,50,7719608
50,65,7720815
28,115,7721079
34,95,7722792
36,90,7723631
59,55,7728070
93,35,7753350
20,160,7757307
23,140,7761849
27,120,7772459
31,105,7777291
26,125,7797357
41,80,7800208
82,40,7802356
24,135,7804050
25,130,7805677
73,45,7805758
47,70,7817547
55,60,7825535
19,170,7830609
60,55,7834720
44,75,7835024
66,50,7840860
94,35,7846641
17,190,7853330
51,65,7862973
21,155,7867011
33,100,7869210
18,180,7872758
39,85,7878533
30,110,7884204
83,40,7889593
74,45,7903217
35,95,7909946
95,35,7914655
37,90,7931659
67,50,7939104
29,115,7945510
61,55,7949819
22,150,7952314
56,60,7958328
20,165,7971017
42,80,7976068
84,40,7977159
48,70,7987922
96,35,7990620
45,75,7998272
75,45,8000971
52,65,8004593
32,105,8009020
23,145,8020799
28,120,8026968
19,175,8037266
68,50,8048838
24,140,8064894
97,35,8065792
40,85,8065827
85,40,8069471
62,55,8070170
27,125,8075433
21,160,8075707
17,195,8077608
18,185,8081382
76,45,8088343
25,135,8089787
57,60,8090719
26,130,8091557
34,100,8096630
38,90,8119734
31,110,8120294
49,70,8121939
36,95,8128329
98,35,8130547
43,80,8152042
86,40,8154446
46,75,8160975
69,50,8161123
53,65,8170798
63,55,8187257
22,155,8201189
30,115,8203983
20,170,8205151
77,45,8205416
58,60,8222687
99,35,8226850
33,105,8228629
87,40,8240740
41,85,8251128
19,180,8269242
70,50,8272720
50,70,8272997
23,150,8276672
78,45,8297211
54,65,8298894
29,120,8300560
35,100,8303430
18,190,8305334
64,55,8305477
39,90,8308583
44,80,8317378
24,145,8328902
37,95,8330185
88,40,8330907
47,75,8331437
28,125,8343794
59,60,8358386
21,165,8360154
32,110,8364550
25,140,8368870
27,130,8373803
71,50,8378512
26,135,8381365
79,45,8393738
89,40,8410523
51,70,8420030
20,175,8429157
65,55,8434347
55,65,8434623
42,85,8442124
22,160,8449474
31,115,8467770
34,105,8470266
19,185,8482930
72,50,8485196
48,75,8491060
18,195,8493629
60,60,8497163
80,45,8498753
90,40,8499648
45,80,8500436
40,90,8502132
36,100,8525713
23,155,8526722
38,95,8538104
30,120,8547657
66,55,8549166
21,170,8569871
56,65,8573835
52,70,8574525
33,110,8593359
81,45,8596415
24,150,8596423
91,40,8599225
73,50,8601389
29,125,8611046
61,60,8623732
43,85,8625693
25,145,8645877
28,130,8652477
49,75,8655880
20,180,8659637
46,80,8669750
26,140,8670290
27,135,8672317
67,55,8675113
22,165,8676427
92,40,8686199
35,105,8688702
82,45,8692106
41,90,8695787
19,190,8703868
74,50,8704296
32,115,8715572
57,65,8717903
53,70,8730103
39,95,8731986
37,100,8741999
62,60,8753254
93,40,8774511
83,45,8791762
68,55,8794153
23,160,8794720
44,85,8809179
31,120,8810414
50,75,8816700
21,175,8816962
75,50,8818137
47,80,8839987
34,110,8843335
58,65,8867332
94,40,8868762
69,55,8875979
24,155,8890830
54,70,8960112
42,90,8968762
30,125,8972059
63,60,8983912
20,185,8987925
84,45,8997196
36,105,9032389
25,150,9047077
29,130,9052803
76,50,9055226
40,95,9061691
22,170,9068220
38,100,9070066
95,40,9071778
26,145,9076618
28,135,9084386
33,115,9087222
27,140,9093965
45,85,9108587
85,45,9113594
51,75,9113996
59,65,9117713
70,55,9131857
48,80,9138230
64,60,9140486
21,180,9161608
77,50,9162377
55,70,9166615
96,40,9168910
23,165,9174222
32,120,9191209
35,110,9196606
19,195,9202806
86,45,9204059
43,90,9218147
20,190,9225362
97,40,9245613
24,160,9250589
52,75,9263306
71,55,9266188
60,65,9266261
65,60,9267764
78,50,9271394
37,105,9273897
31,125,9283465
41,95,9284027
39,100,9284046
46,85,9299107
56,70,9300187
87,45,9309241
49,80,9317728
25,155,9320072
22,175,9322760
98,40,9327773
34,115,9331691
30,130,9332644
26,150,9376817
79,50,9377332
29,135,9379936
28,140,9390030
72,55,9393565
27,145,9395132
61,65,9396026
88,45,9397809
66,60,9397897
21,185,9401331
44,90,9408879
99,40,9416072
53,75,9430586
23,170,9432089
36,110,9433163
20,195,9446943
33,120,9458793
57,70,9462421
47,85,9480199
42,95,9483105
50,80,9490546
80,50,9491018
38,105,9498616
89,45,9506857
40,100,9509443
73,55,9509843
67,60,9513978
24,165,9537437
32,125,9545827
62,65,9547750
22,180,9557367
35,115,9591015
81,50,9593217
54,75,9595904
90,45,9599063
25,160,9601062
45,90,9601481
31,130,9616499
58,70,9616941
21,190,9644968
68,60,9650110
26,155,9658165
51,80,9659176
48,85,9659521
74,55,9659551
30,135,9665436
37,110,9674752
43,95,9685106
63,65,9688301
23,175,9688838
27,150,9689319
91,45,9698265
34,120,9703979
39,105,9704182
29,140,9704352
82,50,9704486
28,145,9711044
41,100,9720794
75,55,9754823
55,75,9758165
59,70,9764657
69,60,9785379
46,90,9792521
24,170,9798317
22,185,9798791
92,45,9805685
83,50,9816534
33,125,9823476
64,65,9825884
36,115,9829005
52,80,9842023
49,85,9848574
76,55,9873758
21,195,9885155
25,165,9885660
44,95,9887563
32,130,9893664
93,45,9907167
56,75,9915750
70,60,9917748
38,110,9919996
60,70,9921704
42,100,9940436
23,180,9944466
84,50,9946195
40,105,9949237
26,160,9953272
31,135,9957245
65,65,9969346
35,120,9970620
27,155,9993731
30,140,9998291
47,90,9999263
94,45,10001169
77,55,10002410
53,80,10008299
28,150,10010554
50,85,10028860
29,145,10030345
85,50,10035210
22,190,10049485
24,175,10061601
61,70,10068411
71,60,10071142
57,75,10082504
37,115,10083654
34,125,10084848
45,95,10095580
95,45,10102593
78,55,10112582
66,65,10138869
86,50,10148452
39,110,10150337
25,170,10153439
43,100,10160595
72,60,10177173
41,105,10183539
33,130,10184394
54,80,10187718
48,90,10191867
96,45,10201946
23,185,10202328
62,70,10217029
51,85,10224927
36,120,10227585
26,165,10247061
79,55,10251191
58,75,10251667
67,65,10253011
87,50,10255113
32,135,10255866
31,140,10296419
22,195,10296529
97,45,10305883
73,60,10306992
27,160,10308495
46,95,10313976
24,180,10315128
28,155,10329301
30,145,10334272
38,115,10338783
29,150,10342945
88,50,10343509
35,125,10353052
55,80,10357075
80,55,10365891
63,70,10374187
44,100,10375165
49,90,10381541
68,65,10394620
40,110,10398346
42,105,10401565
52,85,10402770
98,45,10403133
59,75,10409279
25,175,10439341
74,60,10441495
34,130,10456140
23,190,10464542
89,50,10475580
81,55,10478486
99,45,10487602
37,120,10497267
47,95,10518794
64,70,10525454
26,170,10530005
56,80,10530816
33,135,10535640
69,65,10537120
60,75,10575828
39,115,10578580
90,50,10583464
53,85,10586495
75,60,10586728
50,90,10587478
45,100,10590327
82,55,10590723
27,165,10595771
24,185,10597682
32,140,10603217
36,125,10628791
41,110,10631482
43,105,10632292
28,160,10640437
31,145,10664499
29,155,10714170
30,150,10714741
57,80,10724380
65,70,10738120
70,65,10752445
91,50,10763147
48,95,10810915
76,60,10816812
83,55,10839929
23,195,10841288
25,180,10844720
61,75,10852720
35,130,10863888
38,120,10874534
51,90,10894309
54,85,10897313
92,50,10923446
46,100,10931251
66,70,10938444
26,175,10942502
71,65,10949286
77,60,10953975
84,55,10955623
34,135,10960434
40,115,10973169
44,105,10984466
42,110,10985321
58,80,10997668
24,190,11000481
62,75,11017415
37,125,11019360
27,170,11021878
93,50,11034275
33,140,11035230
28,165,11054631
49,95,11058773
72,65,11083615
78,60,11083860
52,90,11084097
32,145,11087124
55,85,11089216
85,55,11097475
29,160,11104957
67,70,11107879
31,150,11109418
30,155,11114855
39,120,11123432
94,50,11129316
25,185,11130827
47,100,11136607
36,130,11160170
59,80,11172134
63,75,11178294
41,115,11200063
79,60,11208941
86,55,11209483
45,105,11214059
43,110,11225964
26,180,11230177
73,65,11232636
35,135,11247349
95,50,11249959
50,95,11253420
24,195,11258595
68,70,11258796
56,85,11268239
53,90,11290376
38,125,11294433
87,55,11312411
64,75,11315542
27,175,11326288
34,140,11334565
60,80,11342505
96,50,11362137
80,60,11367283
74,65,11368149
48,100,11369476
28,170,11383031
40,120,11384568
33,145,11393061
25,190,11399534
69,70,11418109
37,130,11421967
29,165,11423026
32,150,11439859
88,55,11441247
57,85,11443866
46,105,11445835
30,160,11453776
42,115,11454810
31,155,11457531
51,95,11460753
44,110,11464210
97,50,11464290
81,60,11481836
54,90,11499682
65,75,11506718
75,65,11511446
61,80,11517654
26,185,11520368
70,70,11540466
39,125,11542648
36,135,11552672
89,55,11577464
